5,15000000,1,1024 2048 3072 2048,ring,a
contracttime,326.29050285442446
5,15000000,1,2048 2048 3072 2048,tree,b
tps,28.571428571428573
dbwritetime,1404.804090909091
committime,NaN
consensus_clique_cost,52.312836782000005
dbreadtime,341.52644999999995
delay,3773.1954022988507
peer_message_sent,44919.449863056885
peer_message_recieved,34212.76428050679
peer_message_tps,79132.21414356367
contracttime,277.2128139633886
queuetime,3263.23434045689
5,15000000,2,2048 2048 3072 2048,tree,b
delay,NaN
dbwritetime,213.98450000000003
committime,NaN
consensus_clique_cost,9.062880947666667
dbreadtime,246.57424999999992
queuetime,NaN
peer_message_sent,18071.533051163948
peer_message_recieved,25165.240258931906
peer_message_tps,43236.77331009586
contracttime,299.2715522500006
5,15000000,1,2048 2048 3072 2048,random,a
contracttime,NaN
dbreadtime,NaN
dbwritetime,NaN
delay,NaN
committime,NaN
queuetime,NaN
consensus_clique_cost,NaN
peer_message_sent,104.51210933574515
peer_message_recieved,59.732690181891265
peer_message_tps,164.2447995176364
5,15000000,2,2048 2048 3072 2048,random,a
contracttime,NaN
dbreadtime,NaN
dbwritetime,NaN
delay,NaN
committime,NaN
queuetime,NaN
consensus_clique_cost,NaN
peer_message_sent,90.89637812893302
peer_message_recieved,66.45923647042372
peer_message_tps,157.35561459935673
5,15000000,1,2048 2048 3072 2048,random,b
dbreadtime,394.2774166666666
dbwritetime,8269.402
committime,NaN
consensus_clique_cost,61.85361848566666
tps,25
peer_message_sent,96.04771402567727
peer_message_recieved,155.34168586975466
peer_message_tps,251.38939989543192
delay,5550.290265486726
queuetime,5222.995004995005
contracttime,300.15705198358444
5,15000000,2,2048 2048 3072 2048,random,b
delay,NaN
dbwritetime,230.16342857142857
committime,4229
consensus_clique_cost,9.175300342714285
dbreadtime,173.13671428571428
queuetime,NaN
contracttime,281.9992240000001
peer_message_sent,171.23086665739925
peer_message_recieved,7161.376519469286
peer_message_tps,7332.607386126686
5,15000000,1,5120 2048 3072 2048,ring,a
dbwritetime,NaN
delay,NaN
consensus_clique_cost,NaN
committime,NaN
dbreadtime,336.0454130434783
peer_message_sent,32681.031792036385
peer_message_recieved,42515.96290185936
peer_message_tps,75196.99469389574
queuetime,3082.1341666666667
contracttime,290.23794519991833
5,15000000,2,5120 2048 3072 2048,ring,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,215.01925862068958
queuetime,NaN
peer_message_sent,15771.24058357967
peer_message_recieved,23989.71742792664
peer_message_tps,39760.95801150631
contracttime,297.1375765661251
5,15000000,1,5120 2048 3072 2048,ring,b
dbwritetime,1327.7253636363637
committime,NaN
tps,28.571428571428573
consensus_clique_cost,66.83753641809089
dbreadtime,265.48417948717946
delay,5114.174603174603
queuetime,4055.967942583732
peer_message_sent,42911.57973350104
peer_message_recieved,32265.201839550333
peer_message_tps,75176.78157305137
contracttime,294.17003469907905
5,15000000,2,5120 2048 3072 2048,ring,b
delay,NaN
dbwritetime,190.89266666666666
committime,NaN
consensus_clique_cost,9.107457665333333
dbreadtime,234.306440677966
queuetime,NaN
peer_message_sent,17553.909952606635
peer_message_recieved,24682.230606136192
peer_message_tps,42236.14055874283
contracttime,297.5079659999999
5,15000000,1,5120 2048 3072 2048,tree,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,268.44382758620685
peer_message_sent,26920.06188757091
peer_message_recieved,35596.02491371444
peer_message_tps,62516.08680128536
queuetime,3350.3451776649745
contracttime,338.5650759493664
5,15000000,2,5120 2048 3072 2048,tree,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,228.23491071428572
queuetime,NaN
peer_message_sent,20162.200590615772
peer_message_recieved,28997.265667723943
peer_message_tps,49159.466258339715
contracttime,296.1763024064171
5,15000000,1,5120 2048 3072 2048,tree,b
tps,28.57061226822091
dbwritetime,1410.002
committime,NaN
consensus_clique_cost,55.54585014754548
dbreadtime,331.89290000000005
delay,4601.6324786324785
queuetime,3519.784239130435
peer_message_sent,37828.69359534207
peer_message_recieved,27819.741630276563
peer_message_tps,65648.43522561862
contracttime,276.298696254864
5,15000000,2,5120 2048 3072 2048,tree,b
delay,NaN
dbwritetime,170.41242857142856
committime,NaN
consensus_clique_cost,9.256854556428573
dbreadtime,197.9397592592593
queuetime,NaN
peer_message_sent,21580.84366495313
peer_message_recieved,28492.924100393106
peer_message_tps,50073.76776534624
contracttime,266.0581815375116
5,15000000,1,5120 2048 3072 2048,random,a
contracttime,NaN
dbreadtime,NaN
dbwritetime,NaN
delay,NaN
committime,NaN
queuetime,NaN
consensus_clique_cost,NaN
peer_message_sent,81.84422316191515
peer_message_recieved,199.13154185422636
peer_message_tps,280.9757650161415
5,15000000,2,5120 2048 3072 2048,random,a
contracttime,NaN
dbreadtime,NaN
dbwritetime,NaN
delay,NaN
committime,NaN
queuetime,NaN
consensus_clique_cost,NaN
peer_message_sent,103.70471447090128
peer_message_recieved,63.43726547042369
peer_message_tps,167.14197994132496
5,15000000,1,5120 2048 3072 2048,random,b
tps,25.00062501562539
dbreadtime,374.13550000000004
dbwritetime,1075.136
committime,NaN
consensus_clique_cost,84.69894117975
peer_message_sent,100.3330729059583
peer_message_recieved,61.53624737859287
peer_message_tps,161.86932028455118
delay,6572.3799621928165
queuetime,6099.6283716283715
contracttime,292.24608645655906
5,15000000,2,5120 2048 3072 2048,random,b
delay,NaN
dbwritetime,183.84499999999997
committime,NaN
consensus_clique_cost,9.110400789142858
dbreadtime,221.70821428571432
queuetime,NaN
contracttime,328.44932399999976
peer_message_sent,155.44529581710842
peer_message_recieved,7308.75518150986
peer_message_tps,7464.200477326969
5,16000000,1,1024 2048 3072 2048,ring,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,273.24300000000005
peer_message_sent,39779.20463023671
peer_message_recieved,49815.355745970024
peer_message_tps,89594.56037620673
queuetime,3332.672703180212
contracttime,306.9603117808224
5,16000000,2,1024 2048 3072 2048,ring,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,240.3188474576272
queuetime,NaN
peer_message_sent,24246.59237428624
peer_message_recieved,32092.190090256034
peer_message_tps,56338.78246454227
contracttime,270.93978675000045
5,16000000,1,1024 2048 3072 2048,ring,b
dbwritetime,8443.559272727272
committime,NaN
tps,28.571428571428573
consensus_clique_cost,71.02964727618182
dbreadtime,326.3086428571429
delay,5227.0625
queuetime,3206.688248095756
peer_message_sent,38562.468733208574
peer_message_recieved,28524.800355746604
peer_message_tps,67087.26908895517
contracttime,311.288188593338
5,16000000,2,1024 2048 3072 2048,ring,b
delay,NaN
dbwritetime,213.32316666666668
committime,3361
consensus_clique_cost,8.8930591575
dbreadtime,313.2116724137931
queuetime,NaN
peer_message_sent,18736.618855356384
peer_message_recieved,25893.814902675444
peer_message_tps,44630.43375803183
contracttime,309.7812867499995
5,16000000,1,1024 2048 3072 2048,tree,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,302.88117500000004
peer_message_sent,36625.63171682584
peer_message_recieved,45772.06625549207
peer_message_tps,82397.69797231791
queuetime,3422.8507067137807
contracttime,348.8253399005702
5,16000000,2,1024 2048 3072 2048,tree,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,256.5640634920635
queuetime,NaN
peer_message_sent,22371.464734636873
peer_message_recieved,31267.15258379888
peer_message_tps,53638.617318435754
contracttime,304.6669336685825
5,16000000,1,1024 2048 3072 2048,tree,b
dbreadtime,388.70915
committime,NaN
dbwritetime,1098.9305454545456
tps,28.571428571428573
consensus_clique_cost,67.5719684939091
delay,4160.7525773195875
peer_message_sent,36056.61877223315
peer_message_recieved,30097.100498817545
peer_message_tps,66153.7192710507
contracttime,295.62166666666695
queuetime,3211.1128860489885
5,16000000,2,1024 2048 3072 2048,tree,b
delay,NaN
dbwritetime,192.05975
committime,NaN
consensus_clique_cost,9.608868686437498
dbreadtime,110.61169924812026
queuetime,NaN
peer_message_sent,5666.852628473959
peer_message_recieved,8607.57569928052
peer_message_tps,14274.428327754478
contracttime,304.9094742500001
5,16000000,1,1024 2048 3072 2048,random,a
contracttime,NaN
dbreadtime,NaN
dbwritetime,NaN
delay,NaN
committime,NaN
queuetime,NaN
consensus_clique_cost,NaN
peer_message_sent,83.13127814340146
peer_message_recieved,40.49985345447763
peer_message_tps,123.63113159787909
5,16000000,2,1024 2048 3072 2048,random,a
contracttime,NaN
dbreadtime,NaN
dbwritetime,NaN
delay,NaN
committime,NaN
queuetime,NaN
consensus_clique_cost,NaN
peer_message_sent,100.5708072845882
peer_message_recieved,61.76950258222343
peer_message_tps,162.34030986681162
5,16000000,1,1024 2048 3072 2048,random,b
dbreadtime,483.0343636363636
dbwritetime,1352.8549999999998
committime,NaN
tps,28.571428571428573
consensus_clique_cost,55.91530547936364
peer_message_sent,93.00833867864016
peer_message_recieved,50.25256574727389
peer_message_tps,143.26090442591405
delay,3993.6791744840525
queuetime,3762.245754245754
contracttime,296.00999521276617
5,16000000,2,1024 2048 3072 2048,random,b
delay,NaN
dbwritetime,188.68050000000002
committime,4115
consensus_clique_cost,9.018854833166667
dbreadtime,224.5186153846154
queuetime,NaN
contracttime,298.3769719999999
peer_message_sent,194.5112993467321
peer_message_recieved,7250.7579783077545
peer_message_tps,7445.269277654487
5,16000000,1,2048 2048 3072 2048,ring,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,279.53478048780494
peer_message_sent,34384.32516530533
peer_message_recieved,42957.48735900428
peer_message_tps,77341.8125243096
queuetime,3104.731343283582
contracttime,339.1950185995627
5,16000000,2,2048 2048 3072 2048,ring,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,256.8657966101694
queuetime,NaN
peer_message_sent,18937.650072034576
peer_message_recieved,27669.98559308468
peer_message_tps,46607.635665119255
contracttime,330.07275398406387
5,16000000,1,2048 2048 3072 2048,ring,b
tps,28.571428571428573
dbwritetime,2415.4396363636365
committime,NaN
consensus_clique_cost,73.94115110436366
dbreadtime,269.19990697674416
delay,4905.578313253012
queuetime,3719.956611570248
peer_message_sent,40894.99687548821
peer_message_recieved,30875.058584596158
peer_message_tps,71770.05546008436
contracttime,316.5159044599912
5,16000000,2,2048 2048 3072 2048,ring,b
delay,NaN
dbwritetime,274.2045
committime,4065
consensus_clique_cost,9.010290495
dbreadtime,247.1395517241379
queuetime,NaN
peer_message_sent,20524.687130315673
peer_message_recieved,27640.32438826972
peer_message_tps,48165.011518585394
contracttime,321.9617335000005
5,16000000,1,2048 2048 3072 2048,tree,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,289.54353846153845
peer_message_sent,35507.220362228225
peer_message_recieved,44363.64003065629
peer_message_tps,79870.86039288451
queuetime,3095.26722614841
contracttime,330.62968455882486
5,16000000,2,2048 2048 3072 2048,tree,a
contracttime,NaN
dbwritetime,NaN
delay,NaN
committime,NaN
queuetime,NaN
consensus_clique_cost,NaN
dbreadtime,17.541428571428572
peer_message_sent,381.3423398414608
peer_message_recieved,5416.612689306314
peer_message_tps,5797.955029147774
5,16000000,1,2048 2048 3072 2048,tree,b
dbwritetime,1408.6119999999999
committime,NaN
consensus_clique_cost,49.165911834999996
tps,25
dbreadtime,296.5642325581395
delay,3747.8636363636365
queuetime,2827.7033492822966
contracttime,326.4643944444445
peer_message_sent,37536.96289411597
peer_message_recieved,27741.688710945877
peer_message_tps,65278.651605061845
5,16000000,2,2048 2048 3072 2048,tree,b
delay,NaN
dbwritetime,190.8504
committime,NaN
consensus_clique_cost,8.8220397104
dbreadtime,241.93782
queuetime,NaN
peer_message_sent,22383.144931532028
peer_message_recieved,30651.502619244555
peer_message_tps,53034.647550776586
contracttime,248.61051825000072
5,16000000,1,2048 2048 3072 2048,random,a
contracttime,NaN
dbreadtime,NaN
dbwritetime,NaN
delay,NaN
committime,NaN
queuetime,NaN
consensus_clique_cost,NaN
peer_message_sent,73.22654462242564
peer_message_recieved,34.51764422497892
peer_message_tps,107.74418884740456
5,16000000,2,2048 2048 3072 2048,random,a
contracttime,NaN
dbreadtime,NaN
dbwritetime,NaN
delay,NaN
committime,NaN
queuetime,NaN
consensus_clique_cost,NaN
peer_message_sent,139.41884355738185
peer_message_recieved,93.28221309069562
peer_message_tps,232.7010566480775
5,16000000,1,2048 2048 3072 2048,random,b
tps,28.572244921283463
dbreadtime,366.9041818181818
dbwritetime,1501.7495454545458
committime,NaN
consensus_clique_cost,61.435804033181824
peer_message_sent,121.78104782443232
peer_message_recieved,81.06050995813777
peer_message_tps,202.84155778257008
delay,3985.852252252252
contracttime,256.60471367521404
queuetime,3701.8401598401597
5,16000000,2,2048 2048 3072 2048,random,b
delay,NaN
dbwritetime,382.51050000000004
committime,3867
consensus_clique_cost,8.9772592645
dbreadtime,320.9396153846154
queuetime,NaN
contracttime,261.7959249999999
peer_message_sent,172.27188874698453
peer_message_recieved,7273.512763508506
peer_message_tps,7445.784652255491
5,16000000,1,5120 2048 3072 2048,ring,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,381.4438918918919
peer_message_sent,39109.05120549044
peer_message_recieved,48843.130264272026
peer_message_tps,87952.18146976246
queuetime,3069.5446113074204
contracttime,320.94529068019574
5,16000000,2,5120 2048 3072 2048,ring,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
queuetime,7161
dbreadtime,233.46127906976741
peer_message_sent,21205.040307390944
peer_message_recieved,34316.14932569879
peer_message_tps,55521.18963308973
contracttime,235.8353289999993
5,16000000,1,5120 2048 3072 2048,ring,b
tps,28.571428571428573
dbwritetime,1335.0159090909092
committime,NaN
consensus_clique_cost,57.94717671309092
dbreadtime,329.0728249999999
delay,4662.381818181818
queuetime,3108.0554951033732
peer_message_sent,45241.60492832984
peer_message_recieved,30490.477532613946
peer_message_tps,75732.08246094378
contracttime,314.4084754593507
5,16000000,2,5120 2048 3072 2048,ring,b
delay,NaN
dbwritetime,216.757
committime,4285
consensus_clique_cost,9.183082734571428
dbreadtime,214.72604687500007
queuetime,NaN
peer_message_sent,15790.09170900979
peer_message_recieved,22878.175734291734
peer_message_tps,38668.26744330153
contracttime,292.87679350000013
5,16000000,1,5120 2048 3072 2048,tree,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,348.9530833333334
peer_message_sent,37876.72388904928
peer_message_recieved,47722.42332718914
peer_message_tps,85599.14721623843
queuetime,3139.4266917293235
contracttime,332.8929273014623
5,16000000,2,5120 2048 3072 2048,tree,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
queuetime,NaN
dbreadtime,214.7567555555556
peer_message_sent,20514.321889278308
peer_message_recieved,33753.69286382737
peer_message_tps,54268.01475310568
contracttime,212.31652033333322
5,16000000,1,5120 2048 3072 2048,tree,b
tps,28.571428571428573
dbwritetime,1229.4434545454546
committime,NaN
consensus_clique_cost,4.613386723
dbreadtime,296.230512195122
delay,4646.5
peer_message_sent,43306.621036181285
peer_message_recieved,30409.54679432652
peer_message_tps,73716.16783050781
queuetime,3336.9666666666667
contracttime,309.7058238756767
5,16000000,2,5120 2048 3072 2048,tree,b
delay,NaN
dbwritetime,193.96316666666667
committime,3345
consensus_clique_cost,8.890710525166668
dbreadtime,227.60355932203393
queuetime,NaN
peer_message_sent,19611.564284369706
peer_message_recieved,26714.59496768526
peer_message_tps,46326.15925205497
contracttime,266.90332274999986
5,16000000,1,5120 2048 3072 2048,random,a
contracttime,NaN
dbreadtime,NaN
dbwritetime,NaN
delay,NaN
committime,NaN
queuetime,NaN
consensus_clique_cost,NaN
peer_message_sent,91.0037030762156
peer_message_recieved,52.13350436866181
peer_message_tps,143.13720744487742
5,16000000,2,5120 2048 3072 2048,random,a
contracttime,NaN
dbreadtime,NaN
dbwritetime,NaN
delay,NaN
committime,NaN
queuetime,NaN
consensus_clique_cost,NaN
peer_message_sent,108.44257327847414
peer_message_recieved,64.7465952221478
peer_message_tps,173.18916850062195
5,16000000,1,5120 2048 3072 2048,random,b
tps,28.571428571428573
dbreadtime,540.9489090909091
dbwritetime,1266.5066363636363
committime,NaN
consensus_clique_cost,62.97379397509091
peer_message_sent,77.70762506070908
peer_message_recieved,190.67066978674555
peer_message_tps,268.37829484745464
delay,3996.9943074003795
contracttime,283.92356506024106
queuetime,3824.138861138861
5,16000000,2,5120 2048 3072 2048,random,b
delay,NaN
dbwritetime,171.81199999999998
committime,NaN
consensus_clique_cost,9.277236716
dbreadtime,267.47792857142855
queuetime,NaN
contracttime,351.2243369999996
peer_message_sent,216.0889832464116
peer_message_recieved,7213.1813356717585
peer_message_tps,7429.27031891817
5,17000000,1,1024 2048 3072 2048,ring,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,302.04365
queuetime,2543.9772727272725
peer_message_sent,29722.07745349583
peer_message_recieved,43372.27389352149
peer_message_tps,73094.35134701732
contracttime,332.273547612156
5,17000000,2,1024 2048 3072 2048,ring,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,242.4660166666667
queuetime,NaN
peer_message_sent,22160.505626637892
peer_message_recieved,28574.56451364267
peer_message_tps,50735.070140280564
contracttime,320.0091300000011
5,17000000,1,1024 2048 3072 2048,ring,b
tps,28.571428571428573
dbwritetime,1432.9693636363636
committime,NaN
consensus_clique_cost,63.60963772454546
dbreadtime,330.39177499999994
delay,3833.3064516129034
queuetime,2985.443895205141
peer_message_sent,44162.55942080872
peer_message_recieved,32264.196352208764
peer_message_tps,76426.75577301749
contracttime,331.5957970445622
5,17000000,2,1024 2048 3072 2048,ring,b
delay,NaN
dbwritetime,161.68585714285715
committime,3884
consensus_clique_cost,9.125889215857141
dbreadtime,223.2720161290323
queuetime,NaN
peer_message_sent,19313.756203473946
peer_message_recieved,26301.876550868485
peer_message_tps,45615.632754342434
contracttime,282.34048699999926
5,17000000,1,1024 2048 3072 2048,tree,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,316.9236315789474
peer_message_sent,40201.56887930639
peer_message_recieved,50223.978164135966
peer_message_tps,90425.54704344236
queuetime,3268.3484982332157
contracttime,317.5365663797833
5,17000000,2,1024 2048 3072 2048,tree,a
dbwritetime,NaN
delay,NaN
committime,NaN
queuetime,NaN
consensus_clique_cost,NaN
dbreadtime,191.01123529411765
peer_message_sent,12275.703897072533
peer_message_recieved,25884.03878426254
peer_message_tps,38159.742681335076
contracttime,232.76039100000045
5,17000000,1,1024 2048 3072 2048,tree,b
dbwritetime,1279.1177272727273
committime,NaN
tps,28.571428571428573
consensus_clique_cost,68.90086765463637
dbreadtime,283.1487317073171
delay,3176.7820512820513
peer_message_sent,36621.818181818184
peer_message_recieved,30840.213903743315
peer_message_tps,67462.0320855615
queuetime,2896.333492139114
contracttime,281.21051186109054
5,17000000,2,1024 2048 3072 2048,tree,b
delay,NaN
dbwritetime,203.17342857142856
committime,4005
consensus_clique_cost,9.14308828642857
dbreadtime,260.7453968253969
queuetime,NaN
peer_message_sent,19699.113143277995
peer_message_recieved,26684.506091386134
peer_message_tps,46383.61923466413
contracttime,284.15912624999885
5,17000000,1,1024 2048 3072 2048,random,a
delay,NaN
dbreadtime,NaN
committime,NaN
queuetime,NaN
consensus_clique_cost,NaN
dbwritetime,NaN
contracttime,NaN
peer_message_sent,101.05339137888255
peer_message_recieved,56.05305303047391
peer_message_tps,157.10644440935647
5,17000000,2,1024 2048 3072 2048,random,a
contracttime,NaN
dbreadtime,NaN
dbwritetime,NaN
delay,NaN
committime,NaN
queuetime,NaN
consensus_clique_cost,NaN
peer_message_sent,77.4268477594606
peer_message_recieved,40.22969964835307
peer_message_tps,117.65654740781366
5,17000000,1,1024 2048 3072 2048,random,b
tps,28.572244921283463
dbreadtime,417.22736363636363
dbwritetime,1378.2217272727275
committime,NaN
consensus_clique_cost,72.93520087799999
peer_message_sent,71.86520891303871
peer_message_recieved,44.10508095791065
peer_message_tps,115.97028987094937
delay,3757.4841713221604
contracttime,302.09619962802236
queuetime,3535.9220779220777
5,17000000,2,1024 2048 3072 2048,random,b
delay,NaN
dbwritetime,2594.7718333333332
committime,NaN
consensus_clique_cost,9.122394185333333
dbreadtime,321.00653846153847
queuetime,NaN
contracttime,261.9567240000001
peer_message_sent,171.93475376570672
peer_message_recieved,7212.737063919457
peer_message_tps,7384.671817685164
5,17000000,1,2048 2048 3072 2048,ring,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,288.68252499999994
peer_message_sent,38652.0502385016
peer_message_recieved,48405.54023893922
peer_message_tps,87057.59047744081
queuetime,3067.262715612561
contracttime,351.54233956969153
5,17000000,2,2048 2048 3072 2048,ring,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,235.62856249999996
queuetime,NaN
peer_message_sent,19113.439351418772
peer_message_recieved,27526.676021203617
peer_message_tps,46640.115372622386
contracttime,313.98387451830445
5,17000000,1,2048 2048 3072 2048,ring,b
dbwritetime,3602.4201818181823
committime,NaN
tps,28.571428571428573
consensus_clique_cost,78.02317964072728
dbreadtime,297.45112499999993
delay,4072.252252252252
peer_message_sent,37874.87298013509
peer_message_recieved,31785.650242084917
peer_message_tps,69660.52322222001
queuetime,2933.51953125
contracttime,311.20065506481035
5,17000000,2,2048 2048 3072 2048,ring,b
delay,NaN
dbwritetime,192.28916666666666
committime,NaN
consensus_clique_cost,9.1077265235
dbreadtime,252.7810344827586
queuetime,NaN
peer_message_sent,20228.11106138009
peer_message_recieved,27277.175003472596
peer_message_tps,47505.286064852684
contracttime,298.81768574999944
5,17000000,1,2048 2048 3072 2048,tree,a
dbwritetime,NaN
delay,NaN
committime,NaN
consensus_clique_cost,NaN
dbreadtime,370.9986451612903
peer_message_sent,30456.220587260555
peer_message_recieved,40161.19838271359
peer_message_tps,70617.41896997415
queuetime,3231.6575
